Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0,0,0,6,102,0,0,40,0,Oct,2,2,2,20,Returning_Visitor,FALSE,TRUE
8,131,0,0,32,5331,0,0,0,0,Aug,2,2,2,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0,0,0,0,June,2,2,1,3,Returning_Visitor,FALSE,FALSE
4,102,0,0,59,1684,0,0,26,0,Nov,2,2,2,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,66,1216,0,0,63,0,Sep,2,2,4,2,New_Visitor,FALSE,TRUE
4,99,1,104,40,2012,0,0,10,0,Oct,2,2,1,20,Returning_Visitor,FALSE,TRUE
2,17,0,0,0,0,0,0,0,0,Sep,2,2,2,6,New_Visitor,TRUE,TRUE
3,79,2,298,62,1686,0,0,0,0,Jul,2,2,3,2,Returning_Visitor,FALSE,FALSE
1,51,0,0,25,1417,0,0,0,0,Jul,3,2,1,2,Returning_Visitor,FALSE,FALSE
6,93,1,794,38,2437,0,0,27,0,Jul,2,10,1,2,Returning_Visitor,FALSE,FALSE
2,113,0,0,32,506,0,0,0,0,Oct,2,2,6,2,New_Visitor,FALSE,FALSE
0,0,0,0,4,43,0,0,0,0,Jul,3,2,4,3,Returning_Visitor,FALSE,FALSE
3,67,0,0,46,987,0,0,22,0,Sep,2,2,8,4,Returning_Visitor,FALSE,TRUE
0,0,2,77,377,11729,0,0,0,0,Jul,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,104,0,0,0,0,Jul,3,2,1,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,14,0,0,0,0,Oct,1,1,1,1,Returning_Visitor,TRUE,FALSE
4,70,0,0,28,2729,0,0,0,0,Oct,1,1,1,5,Returning_Visitor,FALSE,FALSE
5,79,0,0,7,177,0,0,0,0,Jul,2,4,1,5,New_Visitor,FALSE,FALSE
0,0,0,0,6,112,0,0,25,0,Oct,1,2,3,2,Returning_Visitor,TRUE,TRUE
6,187,2,101,11,347,0,0,0,0,Aug,3,2,4,5,Returning_Visitor,FALSE,TRUE
0,0,0,0,8,287,0,0,0,0,Jul,3,2,1,1,Returning_Visitor,FALSE,FALSE
2,145,0,0,14,267,0,0,0,0,Sep,3,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,222,0,0,0,0,Sep,3,2,5,2,Returning_Visitor,FALSE,FALSE
6,106,2,116,32,518,0,0,0,0,Aug,3,2,6,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,491,0,0,0,0,June,3,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,94,9836,0,0,0,0,Sep,2,2,1,13,Returning_Visitor,FALSE,FALSE
5,141,0,0,16,424,0,0,0,0,Aug,3,2,1,3,Returning_Visitor,TRUE,FALSE
2,38,0,0,8,887,0,0,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,FALSE
2,9,0,0,18,558,0,0,0,0,Aug,2,2,3,1,Returning_Visitor,FALSE,FALSE
6,440,1,18,18,864,0,0,0,0,Sep,2,2,5,2,New_Visitor,FALSE,FALSE
9,216,1,141,310,8468,0,0,1,0,Sep,2,10,3,2,Returning_Visitor,TRUE,FALSE
7,154,0,0,33,1267,0,0,0,0,June,2,2,1,3,Returning_Visitor,FALSE,FALSE
5,153,0,0,25,1075,0,0,19,0,Nov,1,1,6,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,140,0,0,0,0,Aug,3,2,1,13,Returning_Visitor,FALSE,FALSE
1,39,0,0,23,526,0,0,0,0,Oct,4,2,3,2,Returning_Visitor,FALSE,FALSE
3,38,0,0,12,299,0,0,0,0,Sep,3,2,1,6,Returning_Visitor,FALSE,FALSE
1,45,0,0,60,2581,0,0,0,0,Oct,1,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,2,102,42,1892,0,0,154,0,Aug,2,2,1,1,Returning_Visitor,FALSE,TRUE
3,83,1,0,19,669,0,0,12,0,Nov,1,1,3,2,Returning_Visitor,FALSE,FALSE
1,228,0,0,27,1301,0,0,6,0,Aug,2,2,1,3,Returning_Visitor,FALSE,FALSE
2,129,0,0,16,1836,0,0,0,0,Aug,2,4,9,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,156,0,0,0,0,Jul,2,2,6,20,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,36,0,0,0,0,June,3,2,1,13,Returning_Visitor,FALSE,FALSE
3,274,0,0,24,752,0,0,15,0,Jul,3,2,2,1,Returning_Visitor,TRUE,FALSE
5,33,0,0,70,940,0,0,0,0,Aug,2,4,1,5,New_Visitor,TRUE,TRUE
2,22,0,0,18,585,0,0,0,0,Aug,1,1,3,2,Returning_Visitor,FALSE,FALSE
4,382,0,0,1,31,0,0,0,0,Sep,2,4,4,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,42,570,0,0,0,0,Aug,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,1,0,14,332,0,0,0,0,June,1,1,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,15,470,0,0,0,0,Nov,2,2,8,2,New_Visitor,FALSE,FALSE
0,0,0,0,31,881,0,0,0,0,Oct,3,2,2,13,Returning_Visitor,TRUE,FALSE
0,0,3,541,32,777,0,0,0,0,Nov,1,1,3,20,Returning_Visitor,FALSE,FALSE
4,423,0,0,16,983,0,0,0,0,Nov,3,2,2,20,Returning_Visitor,TRUE,FALSE
3,104,0,0,4,683,0,0,0,0,Aug,3,2,6,1,Returning_Visitor,FALSE,FALSE
15,105,1,148,48,1029,0,0,17,0,Jul,2,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,798,0,0,0,0,Aug,2,2,3,4,Returning_Visitor,FALSE,FALSE
4,212,0,0,15,513,0,0,0,0,Nov,1,1,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,1,0,0,0,0,0,June,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,49,1024,0,0,0,0,Aug,2,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,146,0,0,0,0,Jul,2,2,1,1,Returning_Visitor,FALSE,FALSE
7,55,7,475,20,393,0,0,0,0,Jul,2,2,1,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,16,130,0,0,0,0,June,3,2,1,13,Returning_Visitor,TRUE,FALSE
1,7,0,0,16,222,0,0,0,0,June,2,5,3,2,Returning_Visitor,FALSE,FALSE
11,265,2,36,158,2110,0,0,0,0,Aug,3,2,8,1,Returning_Visitor,FALSE,FALSE
1,38,0,0,24,1283,0,0,0,0,Nov,2,2,4,1,Returning_Visitor,TRUE,FALSE
0,0,1,11,54,1299,0,0,0,0,Sep,1,1,3,2,Returning_Visitor,TRUE,FALSE
1,197,0,0,83,1631,0,0,0,0,Oct,2,2,3,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,341,0,0,0,0,Sep,3,2,2,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,8,846,0,0,33,0,Jul,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,4,40,0,0,0,0,Jul,3,2,1,4,Returning_Visitor,TRUE,FALSE
1,58,0,0,18,1045,0,0,0,0,Sep,2,2,2,1,Returning_Visitor,FALSE,FALSE
6,107,3,53,114,5067,0,0,0,0,Nov,3,2,3,3,Returning_Visitor,TRUE,FALSE
2,28,1,0,114,3161,0,0,0,0,Aug,2,2,2,1,Returning_Visitor,FALSE,FALSE
4,210,0,0,23,1781,0,0,0,0,Nov,2,2,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,1,0,0,0,0,0,Nov,2,4,1,2,Returning_Visitor,FALSE,FALSE
3,23,0,0,16,432,0,0,0,0,Jul,2,2,7,13,Returning_Visitor,TRUE,FALSE
4,116,0,0,16,655,0,0,0,0,Nov,1,1,2,3,Returning_Visitor,FALSE,FALSE
3,41,1,100,2,10,0,0,0,0,Nov,1,2,4,2,Returning_Visitor,FALSE,FALSE
12,256,0,0,38,437,0,0,0,0,Oct,2,2,7,5,Returning_Visitor,TRUE,FALSE
8,109,0,0,85,2652,0,0,1,0,Jul,2,2,9,4,Returning_Visitor,FALSE,FALSE
4,34,0,0,27,810,0,0,28,0,Sep,3,2,4,13,Returning_Visitor,TRUE,FALSE
0,0,0,0,37,456,0,0,0,0,Jul,3,2,1,3,Returning_Visitor,TRUE,FALSE
3,39,0,0,12,209,0,0,0,0,Sep,2,5,6,2,Returning_Visitor,FALSE,FALSE
4,234,0,0,2,11,0,0,0,0,Oct,1,1,8,5,New_Visitor,TRUE,FALSE
5,44,0,0,4,163,0,0,39,0,Aug,4,2,1,2,Returning_Visitor,FALSE,TRUE
4,20,0,0,34,461,0,0,0,0,Jul,2,4,1,4,Returning_Visitor,TRUE,FALSE
8,117,4,225,42,539,0,0,0,0,Jul,1,1,1,4,Returning_Visitor,FALSE,TRUE
3,142,0,0,24,755,0,0,0,0,Oct,2,5,7,2,New_Visitor,TRUE,FALSE
9,501,0,0,97,2293,0,0,2,0,Aug,1,1,3,4,Returning_Visitor,FALSE,FALSE
6,207,1,52,35,2240,0,0,0,0,Nov,1,1,8,3,Returning_Visitor,FALSE,FALSE
1,14,0,0,22,840,0,0,61,0,Nov,3,2,3,2,New_Visitor,TRUE,TRUE
0,0,0,0,27,1838,0,0,0,0,June,3,2,2,3,Returning_Visitor,FALSE,FALSE
10,2407,3,434,486,23050,0,0,0,0,Jul,2,2,1,3,Returning_Visitor,FALSE,FALSE
6,60,3,189,12,305,0,0,3,0,June,2,2,1,4,Returning_Visitor,FALSE,TRUE
6,79,1,63,110,1691,0,0,19,0,Aug,2,2,7,4,Returning_Visitor,TRUE,FALSE
1,6,0,0,25,1178,0,0,0,0,Oct,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,65,6053,0,0,0,0,Sep,2,4,9,3,Returning_Visitor,FALSE,FALSE
4,117,2,15,230,6979,0,0,0,0,Jul,2,2,6,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0,0,0,0,Sep,4,1,2,1,Returning_Visitor,FALSE,FALSE
2,68,0,0,8,184,0,0,0,0,Oct,1,1,1,5,New_Visitor,FALSE,FALSE
2,76,2,653,10,1144,0,0,0,0,Aug,2,2,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,753,0,0,0,0,Aug,2,4,1,4,Returning_Visitor,FALSE,FALSE
1,138,1,59,53,1845,0,0,0,0,June,4,2,1,3,Returning_Visitor,FALSE,FALSE
3,89,0,0,8,68,0,0,0,0,June,2,2,8,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,9,282,0,0,0,0,Oct,4,2,9,7,Returning_Visitor,FALSE,FALSE
9,1104,0,0,36,1826,0,0,0,0,Oct,1,1,3,2,Returning_Visitor,TRUE,FALSE
1,56,1,14,24,1184,0,0,0,0,Jul,2,2,8,2,New_Visitor,TRUE,FALSE
0,0,0,0,153,4566,0,0,6,0,Aug,2,2,4,1,Returning_Visitor,TRUE,TRUE
3,74,0,0,10,105,0,0,0,0,Oct,3,2,3,2,Returning_Visitor,TRUE,FALSE
3,152,1,64,9,358,0,0,0,0,Oct,2,2,1,2,New_Visitor,TRUE,FALSE
0,0,0,0,3,50,0,0,0,0,Jul,2,2,3,1,Returning_Visitor,FALSE,FALSE
1,65,0,0,55,1034,0,0,0,0,Oct,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,64,0,0,0,0,Sep,2,2,6,2,Returning_Visitor,FALSE,FALSE
8,279,0,0,16,453,0,0,0,0,Jul,3,2,8,4,Returning_Visitor,FALSE,FALSE
5,318,0,0,23,1038,0,0,0,0,Aug,2,2,5,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,42,2386,0,0,0,0,Jul,2,5,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,0,0,0,0,0,Nov,1,1,6,6,Returning_Visitor,FALSE,FALSE
12,218,4,1010,38,1639,0,0,5,0,Sep,3,2,6,1,Returning_Visitor,TRUE,FALSE
7,318,4,217,35,910,0,0,41,0,Sep,2,4,3,5,New_Visitor,FALSE,FALSE
4,30,0,0,7,493,0,0,0,0,Oct,2,5,1,2,New_Visitor,FALSE,TRUE
0,0,0,0,34,538,0,0,6,0,Sep,2,2,7,2,Returning_Visitor,FALSE,TRUE
8,289,0,0,139,5107,0,0,8,0,Aug,2,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,34,0,0,0,0,Oct,2,2,1,5,Returning_Visitor,FALSE,FALSE
0,0,0,0,36,789,0,0,0,0,Nov,2,6,3,3,Returning_Visitor,FALSE,FALSE
3,33,0,0,113,1576,0,0,40,0,June,2,2,7,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,224,0,0,0,0,Jul,1,1,2,4,Returning_Visitor,TRUE,FALSE
3,50,4,63,91,3827,0,0,0,0,Sep,3,2,6,13,Returning_Visitor,FALSE,FALSE
4,51,0,0,67,860,0,0,0,0,Sep,2,4,1,5,New_Visitor,FALSE,FALSE
4,46,2,43,30,1022,0,0,40,0,Nov,2,2,4,2,New_Visitor,FALSE,FALSE
0,0,0,0,5,151,0,0,0,0,Aug,1,1,1,2,Returning_Visitor,FALSE,FALSE
1,0,1,66,14,668,0,0,45,0,Oct,4,2,1,20,Returning_Visitor,TRUE,TRUE
7,397,1,247,23,672,0,0,0,0,Oct,3,2,4,1,Returning_Visitor,FALSE,FALSE
7,105,0,0,44,779,0,0,38,0,Aug,2,2,6,2,New_Visitor,FALSE,TRUE
9,306,0,0,40,551,0,0,0,0,Sep,2,2,1,2,Returning_Visitor,FALSE,FALSE
3,68,2,12,16,393,0,0,0,0,Sep,2,10,1,5,New_Visitor,FALSE,FALSE
5,141,0,0,81,2408,0,0,23,0,Oct,2,4,1,2,Returning_Visitor,FALSE,TRUE
5,61,0,0,3,21,0,0,0,0,Aug,2,5,5,2,New_Visitor,TRUE,FALSE
0,0,0,0,101,2612,0,0,0,0,Oct,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,458,0,0,38,0,June,1,1,2,2,Returning_Visitor,FALSE,TRUE
3,97,0,0,29,2042,0,0,0,0,Sep,2,2,3,1,Returning_Visitor,FALSE,FALSE
9,779,0,0,15,1386,0,0,6,0,Aug,1,2,1,4,Returning_Visitor,FALSE,FALSE
7,778,0,0,17,828,0,0,0,0,Sep,1,2,6,2,Returning_Visitor,FALSE,FALSE
2,28,0,0,73,2261,0,0,0,0,June,2,2,7,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,10,158,0,0,55,0,Jul,2,2,1,1,Returning_Visitor,FALSE,TRUE
2,77,0,0,33,1933,0,0,0,0,Aug,2,2,4,13,Returning_Visitor,FALSE,FALSE
2,134,0,0,15,284,0,0,0,0,Nov,2,4,8,2,New_Visitor,FALSE,FALSE
1,18,0,0,58,2007,0,0,0,0,Jul,4,2,8,1,Returning_Visitor,FALSE,FALSE
5,368,0,0,14,482,0,0,0,0,Sep,1,1,1,2,Returning_Visitor,FALSE,FALSE
7,54,0,0,9,620,0,0,0,0,Oct,4,5,3,11,Returning_Visitor,FALSE,FALSE
5,88,0,0,38,842,0,0,52,0,Oct,1,1,1,2,Returning_Visitor,TRUE,TRUE
7,59,0,0,20,586,0,0,0,0,Jul,1,1,1,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,12,600,0,0,0,0,Nov,2,2,4,20,Returning_Visitor,TRUE,FALSE
2,190,1,274,39,1322,0,0,0,0,Aug,2,2,8,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,61,0,0,0,0,Aug,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,321,0,0,0,0,Jul,3,5,1,1,Returning_Visitor,FALSE,FALSE
2,214,4,108,19,989,0,0,0,0,June,1,1,1,2,Returning_Visitor,TRUE,FALSE
14,294,3,12,182,3540,0,0,1,0,Aug,2,5,1,1,Returning_Visitor,FALSE,FALSE
2,7,0,0,15,533,0,0,4,0,Nov,2,2,1,3,Returning_Visitor,FALSE,FALSE
1,22,0,0,16,694,0,0,55,0,Sep,2,2,7,2,New_Visitor,FALSE,TRUE
0,0,0,0,4,6,0,0,0,0,June,2,2,2,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,709,0,0,0,0,Aug,2,2,9,1,Returning_Visitor,FALSE,FALSE
8,126,1,13,13,218,0,0,0,0,Oct,2,2,1,13,Returning_Visitor,FALSE,FALSE
4,55,0,0,35,1127,0,0,28,0,Jul,2,2,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,1054,0,0,0,0,Jul,2,12,6,3,Returning_Visitor,FALSE,FALSE
1,27,0,0,21,1004,0,0,0,0,Oct,3,2,4,20,Returning_Visitor,FALSE,FALSE
6,322,0,0,33,1845,0,0,39,0,Jul,2,2,1,1,Returning_Visitor,FALSE,TRUE
1,52,0,0,13,447,0,0,42,0,Aug,1,1,1,20,Returning_Visitor,TRUE,TRUE
9,96,1,35,63,1345,0,0,2,0,Jul,2,2,9,13,Returning_Visitor,FALSE,FALSE
16,254,3,223,221,6607,0,0,4,0,Oct,4,1,4,1,Returning_Visitor,FALSE,TRUE
4,169,0,0,14,315,0,0,35,0,Jul,2,2,1,2,Returning_Visitor,TRUE,TRUE
3,87,6,173,17,481,0,0,28,0,Nov,2,2,9,20,New_Visitor,FALSE,TRUE
5,50,0,0,32,955,0,0,0,0,Aug,2,2,1,13,Returning_Visitor,FALSE,FALSE
2,15,0,0,11,223,0,0,0,0,Sep,2,2,3,6,New_Visitor,TRUE,TRUE
0,0,1,0,17,983,0,0,0,0,Sep,2,5,2,1,Returning_Visitor,FALSE,FALSE
2,298,0,0,48,1850,0,0,8,0,Nov,1,1,2,2,Returning_Visitor,TRUE,TRUE
4,275,1,17,229,6985,0,0,1,0,Aug,3,2,8,13,Returning_Visitor,FALSE,FALSE
1,29,1,322,10,127,0,0,14,0,Sep,2,2,1,2,Returning_Visitor,FALSE,TRUE
2,53,0,0,3,66,0,0,0,0,Oct,1,1,4,3,Returning_Visitor,TRUE,FALSE
2,46,0,0,30,2559,0,0,0,0,Sep,3,2,6,1,Returning_Visitor,TRUE,FALSE
5,119,4,381,4,188,0,0,0,0,Oct,4,2,1,4,Returning_Visitor,FALSE,FALSE
11,170,2,160,25,489,0,0,0,0,Aug,3,2,3,5,Returning_Visitor,TRUE,FALSE
1,0,0,0,10,645,0,0,0,0,Jul,3,2,4,1,Returning_Visitor,FALSE,FALSE
1,12,0,0,4,63,0,0,0,0,Oct,1,8,6,20,New_Visitor,FALSE,FALSE
1,21,0,0,0,0,0,0,0,0,Oct,1,1,1,5,Returning_Visitor,FALSE,FALSE
1,26,0,0,13,245,0,0,59,0,Aug,2,5,3,4,New_Visitor,FALSE,TRUE
4,206,0,0,9,113,0,0,0,0,Oct,2,2,1,6,Returning_Visitor,FALSE,FALSE
1,3,0,0,24,342,0,0,0,0,Oct,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0,0,0,0,Nov,2,2,1,13,Returning_Visitor,FALSE,FALSE
10,265,1,15,24,719,0,0,0,0,Oct,3,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,113,1342,0,0,0,0,Jul,2,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,22,642,0,0,35,0,Oct,1,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,478,0,0,0,0,Sep,2,2,6,2,New_Visitor,TRUE,FALSE
1,29,0,0,13,199,0,0,0,0,Jul,1,1,1,4,Returning_Visitor,FALSE,FALSE
7,101,0,0,26,349,0,0,39,0,Aug,2,4,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,167,0,0,0,0,Aug,3,2,4,4,New_Visitor,FALSE,FALSE
0,0,0,0,1,0,0,0,0,0,Oct,3,2,2,3,New_Visitor,TRUE,FALSE
1,39,0,0,26,1211,0,0,2,0,Nov,4,2,1,1,Returning_Visitor,FALSE,TRUE
6,334,0,0,12,568,0,0,20,0,Nov,2,4,5,2,New_Visitor,FALSE,TRUE
12,570,0,0,127,6065,0,0,0,0,Aug,1,1,2,4,Returning_Visitor,FALSE,TRUE
4,49,0,0,11,345,0,0,0,0,Oct,3,2,1,4,Returning_Visitor,TRUE,FALSE
15,305,0,0,33,761,0,0,0,0,Oct,3,2,1,3,Returning_Visitor,TRUE,FALSE
1,18,0,0,17,226,0,0,0,0,Nov,2,10,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,34,0,0,0,0,Sep,2,2,1,2,Returning_Visitor,FALSE,FALSE
2,28,0,0,7,213,0,0,94,0,Nov,2,2,3,2,New_Visitor,TRUE,TRUE
2,83,6,316,34,1447,0,0,0,0,Oct,4,1,4,2,New_Visitor,TRUE,FALSE
5,40,2,240,216,14577,0,0,1,0,Aug,2,2,3,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,35,0,0,0,0,Nov,1,1,1,1,Returning_Visitor,FALSE,FALSE
1,0,0,0,3,179,0,0,8,0,Sep,2,6,2,1,Returning_Visitor,FALSE,FALSE
3,81,0,0,18,240,0,0,0,0,Aug,2,2,1,6,Returning_Visitor,FALSE,FALSE
0,0,1,0,45,1166,0,0,7,0,Oct,2,2,5,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,10,422,0,0,0,0,Nov,1,1,1,4,Returning_Visitor,FALSE,FALSE
3,48,0,0,137,3005,0,0,0,0,Oct,2,4,9,2,Returning_Visitor,FALSE,FALSE
1,11,0,0,48,830,0,0,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
2,54,0,0,2,161,0,0,0,0,Aug,2,4,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,598,0,0,0,0,Jul,2,4,9,3,Returning_Visitor,FALSE,FALSE
8,90,3,20,84,1855,0,0,3,0,Jul,2,2,7,1,Returning_Visitor,FALSE,FALSE
2,23,0,0,5,59,0,0,33,0,Nov,2,4,4,5,New_Visitor,FALSE,FALSE
1,29,0,0,0,0,0,0,0,0,Nov,1,1,4,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,3,27,0,0,0,0,Oct,3,2,4,1,Returning_Visitor,FALSE,FALSE
2,27,3,246,28,524,0,0,20,0,Oct,2,2,7,1,Returning_Visitor,FALSE,TRUE
5,419,0,0,14,362,0,0,3,0,Jul,3,2,3,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,14,422,0,0,0,0,Jul,3,2,4,3,Returning_Visitor,TRUE,FALSE
2,61,0,0,40,797,0,0,10,0,Oct,2,2,3,2,Returning_Visitor,FALSE,FALSE
6,269,2,153,139,5287,0,0,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
9,179,3,183,7,206,0,0,0,0,Jul,2,2,1,2,New_Visitor,FALSE,FALSE
2,175,0,0,60,1635,0,0,0,0,Nov,2,5,7,3,Returning_Visitor,FALSE,FALSE
4,229,0,0,4,155,0,0,0,0,Oct,1,8,1,11,New_Visitor,FALSE,FALSE
3,81,0,0,37,936,0,0,0,0,Jul,1,1,4,2,Returning_Visitor,TRUE,FALSE
8,147,0,0,107,3740,0,0,3,0,Oct,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,1,297,8,320,0,0,18,0,Oct,2,2,1,20,Returning_Visitor,FALSE,TRUE
8,101,0,0,109,1370,0,0,0,0,Jul,2,2,1,3,Returning_Visitor,FALSE,FALSE
11,202,0,0,48,2074,0,0,7,0,Aug,2,7,3,1,Returning_Visitor,FALSE,FALSE
1,129,0,0,6,341,0,0,11,0,Nov,2,5,3,1,Returning_Visitor,FALSE,FALSE
7,142,0,0,73,3567,0,0,23,0,Oct,2,5,3,5,New_Visitor,FALSE,TRUE
0,0,0,0,10,349,0,0,88,0,Oct,3,2,1,20,Returning_Visitor,TRUE,TRUE
1,32,0,0,32,396,0,0,0,0,Jul,1,1,2,3,Returning_Visitor,TRUE,FALSE
3,55,0,0,4,420,0,0,0,0,Aug,1,1,4,3,Returning_Visitor,FALSE,TRUE
9,104,0,0,16,172,0,0,0,0,Oct,1,1,1,2,Returning_Visitor,FALSE,TRUE
21,158,3,85,170,3888,0,0,0,0,Nov,2,2,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,31,642,0,0,60,0,Sep,1,1,4,2,New_Visitor,FALSE,TRUE
4,82,0,0,10,154,0,0,0,0,Jul,3,2,6,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,297,0,0,0,0,Aug,1,8,7,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,19,0,0,0,0,Sep,3,2,3,1,Returning_Visitor,FALSE,FALSE
1,95,0,0,6,223,0,0,0,0,Sep,5,11,8,14,Returning_Visitor,FALSE,FALSE
1,21,0,0,24,1123,0,0,30,0,Sep,2,2,3,2,Returning_Visitor,FALSE,TRUE
2,69,0,0,51,2104,0,0,41,0,Sep,2,2,4,13,Returning_Visitor,FALSE,TRUE
8,115,1,11,18,437,0,0,0,0,Nov,2,2,7,2,Returning_Visitor,FALSE,FALSE
4,119,0,0,11,806,0,0,0,0,Oct,1,1,9,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,200,0,0,0,0,Jul,3,2,1,1,Returning_Visitor,FALSE,FALSE
8,297,8,180,157,16093,0,0,2,0,June,2,2,1,5,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,135,0,0,0,0,June,1,1,6,1,Returning_Visitor,TRUE,FALSE
11,362,4,113,12,148,0,0,0,0,Aug,3,2,1,3,Returning_Visitor,FALSE,FALSE
7,61,0,0,39,1325,0,0,0,0,Oct,2,2,1,4,Returning_Visitor,FALSE,FALSE
6,72,0,0,79,1854,0,0,3,0,Jul,2,2,9,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,1049,0,0,0,0,Nov,3,2,1,20,Returning_Visitor,FALSE,FALSE
10,169,2,18,36,854,0,0,6,0,Oct,3,2,3,2,Returning_Visitor,TRUE,FALSE
2,42,0,0,5,163,0,0,21,0,Aug,2,10,3,3,Returning_Visitor,FALSE,TRUE
5,34,0,0,103,1844,0,0,0,0,June,2,4,1,2,Returning_Visitor,TRUE,FALSE
1,7,2,15,17,2270,0,0,0,0,Jul,2,2,3,4,Returning_Visitor,FALSE,TRUE
7,100,5,466,28,840,0,0,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,1,1196,0,0,0,0,Aug,2,2,7,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,37,856,0,0,0,0,Sep,2,2,2,1,Returning_Visitor,FALSE,FALSE
2,43,1,32,202,13842,0,0,0,0,Sep,2,4,7,1,Returning_Visitor,FALSE,FALSE
2,56,1,0,72,2101,0,0,0,0,Aug,1,1,2,2,Returning_Visitor,FALSE,FALSE
3,85,0,0,346,12542,0,0,5,0,Aug,2,2,3,1,Returning_Visitor,TRUE,TRUE
0,0,0,0,80,1566,0,0,1,0,Sep,2,2,6,1,Returning_Visitor,FALSE,TRUE
1,28,0,0,35,943,0,0,8,0,Sep,1,1,1,2,Returning_Visitor,TRUE,FALSE
1,20,6,226,76,1309,0,0,0,0,June,3,2,6,2,Returning_Visitor,FALSE,FALSE
2,58,0,0,24,590,0,0,2,0,Sep,2,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,7,159,0,0,0,0,Aug,3,3,3,1,Returning_Visitor,TRUE,FALSE
3,41,0,0,10,151,0,0,0,0,Jul,2,2,1,5,New_Visitor,FALSE,FALSE
1,23,0,0,3,398,0,0,0,0,Aug,2,2,1,4,Returning_Visitor,FALSE,FALSE
